station_id,station_name,basin,country,latitude,longitude,date,year,month,day,day_of_year,rainfall_mm,river_level_m,soil_moisture_percent,temperature_celsius,flood_risk_score,flood_event_occurred,severity_level,season,monsoon_season,data_quality_score
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2009-10-21,2009,10,21,294,34.94,9.12,51.06,38.51,5.57,0,High,Autumn,1,0.975
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2009-03-23,2009,3,23,82,5.67,2.38,19.87,10.36,1.67,0,Low,Spring,0,0.959
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2024-06-07,2024,6,7,159,23.37,6.88,49.06,16.97,4.88,0,Moderate,Summer,1,0.901
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2011-10-12,2011,10,12,285,33.27,7.73,59.13,36.35,5.1,0,High,Autumn,1,0.883
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2009-02-13,2009,2,13,44,6.63,2.58,20.27,12.52,1.38,0,Low,Winter,0,0.934
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2015-01-31,2015,1,31,31,3.47,2.45,18.3,15.32,1.63,0,Low,Winter,0,0.944
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2024-05-15,2024,5,15,136,3.62,6.65,29.47,17.31,3.51,0,Moderate,Spring,0,0.919
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2011-06-23,2011,6,23,174,18.45,6.88,41.71,19.02,4.76,0,Moderate,Summer,1,0.929
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2019-01-22,2019,1,22,22,5.48,2.25,14.39,16.31,1.95,0,Low,Winter,0,0.95
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2007-12-28,2007,12,28,362,10.72,3.52,23.57,19.11,1.82,0,Low,Winter,0,0.939
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2021-06-17,2021,6,17,168,19.4,7.61,44.51,19.98,4.46,0,Moderate,Summer,1,0.901
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2022-03-27,2022,3,27,86,4.89,2.65,14.91,11.89,2.01,0,Low,Spring,0,0.956
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2020-09-20,2020,9,20,264,170.32,20.54,100.0,37.25,9.21,1,Extreme,Autumn,1,0.895
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2003-12-12,2003,12,12,346,3.82,3.4,23.14,23.82,1.58,0,Low,Winter,0,0.893
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2007-06-11,2007,6,11,162,18.39,6.77,38.11,23.9,3.73,0,Moderate,Summer,1,0.882
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2012-10-29,2012,10,29,303,33.03,8.29,60.93,33.46,5.73,0,High,Autumn,1,0.916
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2009-01-26,2009,1,26,26,5.62,3.97,26.04,18.6,2.47,0,Low,Winter,0,0.942
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2019-12-26,2019,12,26,360,6.42,3.44,21.19,22.05,2.19,0,Low,Winter,0,0.928
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2023-04-10,2023,4,10,100,5.94,4.52,22.54,10.92,3.17,0,Moderate,Spring,0,0.909
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2004-05-03,2004,5,3,124,3.65,6.53,27.7,14.07,3.73,0,Moderate,Spring,0,0.911
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2011-02-07,2011,2,7,38,11.22,3.94,22.17,14.51,2.72,0,Low,Winter,0,0.976
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2013-04-20,2013,4,20,110,7.51,6.25,24.0,7.88,3.23,0,Moderate,Spring,0,0.888
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2001-11-03,2001,11,3,307,18.64,3.49,27.9,36.32,2.65,0,Low,Autumn,0,0.936
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2001-10-18,2001,10,18,291,33.64,7.92,56.94,36.51,5.68,0,High,Autumn,1,0.935
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2009-10-14,2009,10,14,287,34.34,7.45,54.71,35.55,5.09,0,High,Autumn,1,0.909
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2022-03-07,2022,3,7,66,4.37,2.81,18.19,9.73,1.42,0,Low,Spring,0,0.908
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2013-05-04,2013,5,4,124,11.09,5.38,32.66,14.12,3.35,0,Moderate,Spring,0,0.941
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2007-09-12,2007,9,12,255,29.67,8.58,61.47,36.46,5.96,0,High,Autumn,1,0.883
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2024-03-11,2024,3,11,71,7.61,3.7,21.47,6.79,2.29,0,Low,Spring,0,0.94
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2017-07-18,2017,7,18,199,21.4,7.04,48.22,29.06,4.95,0,Moderate,Summer,1,0.983
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2021-05-29,2021,5,29,149,6.32,5.1,24.49,15.51,2.77,0,Low,Spring,0,0.944
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2000-04-20,2000,4,20,111,3.59,3.86,25.85,10.24,2.49,0,Low,Spring,0,0.984
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2016-03-25,2016,3,25,85,8.76,3.48,26.64,10.48,2.43,0,Low,Spring,0,0.939
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2005-09-23,2005,9,23,266,29.92,6.25,59.51,35.8,5.37,0,High,Autumn,1,0.89
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2016-04-21,2016,4,21,112,3.37,4.91,28.35,9.4,2.73,0,Low,Spring,0,0.907
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2014-09-12,2014,9,12,255,265.66,43.66,100.0,37.26,9.15,1,Extreme,Autumn,1,0.883
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2005-10-24,2005,10,24,297,31.64,8.63,52.22,34.62,4.78,0,Moderate,Autumn,1,0.918
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2000-09-03,2000,9,3,247,27.69,8.32,61.81,37.84,5.78,0,High,Autumn,1,0.976
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2017-11-05,2017,11,5,309,10.59,3.26,26.07,31.63,3.12,0,Moderate,Autumn,0,0.91
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2014-09-29,2014,9,29,272,30.05,6.72,57.05,36.68,5.13,0,High,Autumn,1,0.908
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2004-07-09,2004,7,9,191,21.0,5.2,52.06,26.04,4.16,0,Moderate,Summer,1,0.886
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2023-02-18,2023,2,18,49,9.28,4.39,23.22,10.46,2.92,0,Low,Winter,0,0.922
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2020-09-20,2020,9,20,264,31.13,8.82,63.85,37.97,5.91,0,High,Autumn,1,0.932
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2020-04-11,2020,4,11,102,4.01,5.83,20.83,9.97,2.71,0,Low,Spring,0,0.911
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2023-12-13,2023,12,13,347,3.33,2.91,18.35,26.08,1.65,0,Low,Winter,0,0.984
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2000-01-17,2000,1,17,17,10.53,3.91,17.46,20.1,2.83,0,Low,Winter,0,0.938
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2000-12-10,2000,12,10,345,5.33,3.36,27.61,24.62,1.68,0,Low,Winter,0,0.976
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2012-04-12,2012,4,12,103,9.52,5.42,29.58,9.67,3.44,0,Moderate,Spring,0,0.966
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2011-07-06,2011,7,6,187,326.51,49.69,100.0,25.26,8.8,1,Extreme,Summer,1,0.943
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2006-09-10,2006,9,10,253,28.98,6.37,52.97,35.15,5.03,0,High,Autumn,1,0.96
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2016-05-01,2016,5,1,122,6.06,6.1,28.08,12.31,3.94,0,Moderate,Spring,0,0.944
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2021-04-21,2021,4,21,111,7.56,4.33,20.92,11.8,2.49,0,Low,Spring,0,0.923
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2007-05-02,2007,5,2,122,14.08,7.84,33.15,8.96,3.82,0,Moderate,Spring,0,0.898
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2012-06-18,2012,6,18,170,18.57,5.5,40.25,19.29,3.52,0,Moderate,Summer,1,0.883
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2011-04-29,2011,4,29,119,8.8,4.46,23.85,8.39,2.38,0,Low,Spring,0,0.941
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2005-12-02,2005,12,2,336,6.18,4.02,20.43,29.34,1.5,0,Low,Winter,0,0.944
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2004-09-01,2004,9,1,245,30.39,8.1,61.62,30.7,4.8,0,Moderate,Autumn,1,0.916
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2012-06-14,2012,6,14,166,17.53,5.16,37.6,22.82,2.79,0,Low,Summer,1,0.929
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2007-11-28,2007,11,28,332,4.7,3.27,20.94,29.47,2.31,0,Low,Autumn,0,0.895
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2002-11-06,2002,11,6,310,4.94,3.01,26.17,32.46,2.54,0,Low,Autumn,0,0.983
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2001-07-22,2001,7,22,203,21.85,5.4,54.19,28.03,4.39,0,Moderate,Summer,1,0.948
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2005-07-20,2005,7,20,201,24.5,6.62,50.58,29.74,4.74,0,Moderate,Summer,1,0.943
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2021-12-29,2021,12,29,363,6.06,2.84,17.56,21.26,2.26,0,Low,Winter,0,0.886
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2019-04-08,2019,4,8,98,4.02,4.69,17.01,9.46,2.45,0,Low,Spring,0,0.962
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2022-08-29,2022,8,29,241,26.61,7.87,53.74,36.62,4.73,0,Moderate,Summer,1,0.943
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2023-09-27,2023,9,27,270,30.47,7.14,53.51,35.16,5.27,0,High,Autumn,1,0.905
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2014-10-23,2014,10,23,296,33.62,6.45,54.07,35.09,5.38,0,High,Autumn,1,0.97
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2015-12-04,2015,12,4,338,6.74,3.82,23.53,23.81,2.32,0,Low,Winter,0,0.939
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2018-12-02,2018,12,2,336,6.87,3.95,25.49,27.01,2.63,0,Low,Winter,0,0.927
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2002-10-08,2002,10,8,281,32.09,6.13,55.39,34.64,4.59,0,Moderate,Autumn,1,0.965
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2018-08-13,2018,8,13,225,26.22,5.58,47.64,34.05,4.93,0,Moderate,Summer,1,0.913
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2007-01-16,2007,1,16,16,7.19,4.4,18.22,16.11,2.53,0,Low,Winter,0,0.935
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2004-06-19,2004,6,19,171,19.26,7.1,51.81,24.85,4.64,0,Moderate,Summer,1,0.89
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2016-05-10,2016,5,10,131,4.24,5.38,28.39,12.17,3.02,0,Moderate,Spring,0,0.942
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2009-09-07,2009,9,7,250,30.94,7.56,59.08,35.62,4.84,0,Moderate,Autumn,1,0.938
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2013-01-15,2013,1,15,15,10.47,3.06,21.62,16.25,2.99,0,Low,Winter,0,0.946
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2024-11-28,2024,11,28,333,4.89,3.07,36.54,23.77,2.54,0,Low,Autumn,0,0.899
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2011-03-20,2011,3,20,79,6.46,3.35,27.73,7.18,2.39,0,Low,Spring,0,0.967
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2002-06-27,2002,6,27,178,17.93,7.08,43.45,21.37,4.09,0,Moderate,Summer,1,0.982
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2022-11-09,2022,11,9,313,8.69,4.0,31.47,33.64,2.65,0,Low,Autumn,0,0.989
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2008-06-17,2008,6,17,169,19.43,8.71,54.45,23.08,4.71,0,Moderate,Summer,1,0.889
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2018-09-18,2018,9,18,261,31.93,6.7,48.94,37.45,5.07,0,High,Autumn,1,0.883
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2002-01-11,2002,1,11,11,3.96,2.32,27.7,19.71,2.02,0,Low,Winter,0,0.941
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2001-07-15,2001,7,15,196,21.61,5.58,48.26,29.14,4.74,0,Moderate,Summer,1,0.893
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2005-06-27,2005,6,27,178,17.87,7.46,37.02,26.23,4.52,0,Moderate,Summer,1,0.961
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2015-07-25,2015,7,25,206,23.54,7.25,55.04,28.64,4.73,0,Moderate,Summer,1,0.961
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2004-04-26,2004,4,26,117,3.12,3.97,18.23,14.8,2.08,0,Low,Spring,0,0.884
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2007-01-27,2007,1,27,27,4.55,2.95,15.51,15.17,1.93,0,Low,Winter,0,0.962
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2018-01-29,2018,1,29,29,3.52,2.48,17.4,15.5,1.71,0,Low,Winter,0,0.979
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2020-09-22,2020,9,22,266,32.48,9.17,58.72,38.07,5.98,0,High,Autumn,1,0.92
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2006-12-05,2006,12,5,339,5.94,2.74,20.47,25.11,1.73,0,Low,Winter,0,0.964
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2006-04-28,2006,4,28,118,7.84,5.86,17.7,10.73,2.82,0,Low,Spring,0,0.918
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2011-08-10,2011,8,10,222,28.79,7.77,60.45,34.81,5.4,0,High,Summer,1,0.982
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2004-08-22,2004,8,22,235,25.79,5.33,54.87,35.66,4.41,0,Moderate,Summer,1,0.901
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2018-05-04,2018,5,4,124,10.65,5.04,32.3,11.73,2.99,0,Low,Spring,0,0.887
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2005-01-20,2005,1,20,20,7.71,3.19,19.57,17.25,1.0,0,Low,Winter,0,0.933
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2022-01-23,2022,1,23,23,6.35,2.92,15.33,13.37,1.91,0,Low,Winter,0,0.939
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2012-07-19,2012,7,19,201,24.14,6.28,50.3,29.1,3.92,0,Moderate,Summer,1,0.985
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2021-07-10,2021,7,10,191,22.03,5.69,56.33,27.02,3.48,0,Moderate,Summer,1,0.933
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2017-10-21,2017,10,21,294,32.34,6.6,53.52,34.77,5.15,0,High,Autumn,1,0.922
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2019-05-05,2019,5,5,125,11.66,5.56,37.2,10.9,4.09,0,Moderate,Spring,0,0.901
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2016-11-01,2016,11,1,306,5.68,3.61,31.94,33.32,1.58,0,Low,Autumn,0,0.937
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2012-05-25,2012,5,25,146,10.01,5.26,30.82,14.51,3.4,0,Moderate,Spring,0,0.948
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2007-10-31,2007,10,31,304,31.84,8.16,56.29,34.17,5.66,0,High,Autumn,1,0.987
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2006-08-25,2006,8,25,237,24.53,7.42,53.16,35.32,5.07,0,High,Summer,1,0.919
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2004-11-03,2004,11,3,308,13.68,4.08,29.96,32.41,3.25,0,Moderate,Autumn,0,0.949
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2018-07-21,2018,7,21,202,29.72,7.27,58.11,30.86,5.63,0,High,Summer,1,0.983
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2005-03-08,2005,3,8,67,5.56,2.79,13.29,8.76,1.7,0,Low,Spring,0,0.902
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2015-04-02,2015,4,2,92,5.17,6.54,18.72,14.74,3.07,0,Moderate,Spring,0,0.901
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2023-06-17,2023,6,17,168,19.89,9.39,43.84,17.95,5.29,0,High,Summer,1,0.962
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2006-07-05,2006,7,5,186,21.51,5.65,43.86,23.78,4.28,0,Moderate,Summer,1,0.946
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2021-04-01,2021,4,1,91,2.21,4.69,18.97,11.33,2.35,0,Low,Spring,0,0.909
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2019-01-20,2019,1,20,20,3.15,2.3,14.87,18.67,1.28,0,Low,Winter,0,0.952
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2000-03-30,2000,3,30,90,9.55,2.83,18.95,10.55,2.26,0,Low,Spring,0,0.89
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2020-06-23,2020,6,23,175,18.29,7.75,49.98,23.55,4.46,0,Moderate,Summer,1,0.961
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2005-05-20,2005,5,20,140,3.02,4.86,26.54,15.55,2.43,0,Low,Spring,0,0.905
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2011-05-17,2011,5,17,137,7.54,5.91,34.08,17.38,3.64,0,Moderate,Spring,0,0.88
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2018-03-22,2018,3,22,81,5.17,2.82,21.77,9.05,2.34,0,Low,Spring,0,0.983
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2022-03-29,2022,3,29,88,5.49,4.02,20.88,7.45,2.34,0,Low,Spring,0,0.91
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2022-09-14,2022,9,14,257,31.31,5.93,53.11,38.19,5.18,0,High,Autumn,1,0.96
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2022-04-15,2022,4,15,105,6.26,4.37,20.21,9.12,2.78,0,Low,Spring,0,0.986
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2012-02-27,2012,2,27,58,10.46,3.9,20.64,9.34,2.77,0,Low,Winter,0,0.935
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2019-07-11,2019,7,11,192,22.99,5.91,45.75,26.39,4.18,0,Moderate,Summer,1,0.93
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2024-09-08,2024,9,8,252,30.68,6.89,57.52,37.22,5.27,0,High,Autumn,1,0.898
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2007-11-06,2007,11,6,310,2.51,2.65,25.55,32.23,1.82,0,Low,Autumn,0,0.92
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2004-05-09,2004,5,9,130,3.82,4.75,32.51,11.01,2.39,0,Low,Spring,0,0.983
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2002-05-09,2002,5,9,129,4.25,5.1,30.92,13.69,2.56,0,Low,Spring,0,0.935
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2001-02-17,2001,2,17,48,6.59,2.51,20.78,12.94,1.49,0,Low,Winter,0,0.928
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2012-07-06,2012,7,6,188,21.28,5.84,51.19,24.05,4.11,0,Moderate,Summer,1,0.98
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2007-07-15,2007,7,15,196,110.71,15.51,100.0,29.07,8.75,1,Extreme,Summer,1,0.904
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2016-07-06,2016,7,6,188,22.43,7.06,60.75,25.44,5.4,0,High,Summer,1,0.984
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2020-02-09,2020,2,9,40,3.26,2.23,8.99,14.81,1.84,0,Low,Winter,0,0.978
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2023-11-10,2023,11,10,314,16.09,4.43,31.85,36.68,3.01,0,Moderate,Autumn,0,0.962
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2021-09-03,2021,9,3,246,32.12,9.34,61.09,34.94,5.98,0,High,Autumn,1,0.895
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2000-08-14,2000,8,14,227,24.77,7.05,52.67,32.95,4.74,0,Moderate,Summer,1,0.912
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2017-01-11,2017,1,11,11,8.04,3.37,26.37,17.43,2.89,0,Low,Winter,0,0.9
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2001-02-03,2001,2,3,34,8.28,3.82,28.71,11.7,2.51,0,Low,Winter,0,0.938
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2008-11-03,2008,11,3,308,2.54,3.17,29.22,33.77,2.99,0,Low,Autumn,0,0.977
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2024-12-05,2024,12,5,340,7.29,3.94,26.74,26.68,2.97,0,Low,Winter,0,0.98
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2014-04-05,2014,4,5,95,12.14,7.1,35.32,8.24,3.85,0,Moderate,Spring,0,0.954
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2008-06-08,2008,6,8,160,17.62,7.41,46.94,18.51,4.85,0,Moderate,Summer,1,0.911
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2010-08-11,2010,8,11,223,28.58,7.72,56.6,32.32,5.31,0,High,Summer,1,0.899
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2014-12-25,2014,12,25,359,8.82,3.87,26.27,19.04,2.65,0,Low,Winter,0,0.913
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2023-11-12,2023,11,12,316,3.81,3.17,25.57,31.53,1.2,0,Low,Autumn,0,0.896
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2002-10-02,2002,10,2,275,32.06,5.58,47.78,37.84,4.64,0,Moderate,Autumn,1,0.894
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2014-11-23,2014,11,23,327,7.08,2.61,22.76,32.24,2.06,0,Low,Autumn,0,0.917
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2015-01-05,2015,1,5,5,5.97,3.09,18.62,22.1,2.03,0,Low,Winter,0,0.933
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2016-07-25,2016,7,25,207,21.17,5.37,48.27,30.48,3.43,0,Moderate,Summer,1,0.942
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2015-08-30,2015,8,30,242,27.11,7.67,59.44,34.85,4.81,0,Moderate,Summer,1,0.983
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2010-02-02,2010,2,2,33,5.66,3.41,18.16,11.13,2.59,0,Low,Winter,0,0.881
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2008-04-25,2008,4,25,116,3.13,5.38,15.3,9.96,2.34,0,Low,Spring,0,0.908
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2000-08-10,2000,8,10,223,24.1,6.4,49.47,31.0,4.07,0,Moderate,Summer,1,0.974
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2014-01-15,2014,1,15,15,7.11,3.73,20.52,16.78,2.69,0,Low,Winter,0,0.891
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2023-05-30,2023,5,30,150,7.97,4.91,25.22,14.87,2.65,0,Low,Spring,0,0.957
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2014-08-28,2014,8,28,240,25.27,6.76,53.16,37.0,4.71,0,Moderate,Summer,1,0.919
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2003-04-18,2003,4,18,108,6.52,5.28,19.8,10.25,3.02,0,Moderate,Spring,0,0.912
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2019-01-21,2019,1,21,21,9.83,3.84,23.14,13.9,2.36,0,Low,Winter,0,0.881
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2000-10-14,2000,10,14,288,35.05,9.71,58.62,31.27,6.49,0,High,Autumn,1,0.92
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2002-07-12,2002,7,12,193,22.79,6.9,48.23,25.58,4.23,0,Moderate,Summer,1,0.904
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2006-12-12,2006,12,12,346,9.84,4.01,26.24,23.44,1.76,0,Low,Winter,0,0.947
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2016-12-28,2016,12,28,363,3.83,2.49,16.64,19.87,1.73,0,Low,Winter,0,0.974
